"set" "map" "mkr" "phys" "gen" "vld" "loess" "sc" "chr_length" "chr_start" "genome_pos" "rel_pos" "pos_group" "chr_type"
"3038" "ls_swe" 14 4337 846332 0 TRUE NA "HiC_scaffold_14" 21002338 345023051 345869383 4.02970374060259 "5" "Autosome"
"3039" "ls_swe" 14 4347 1645617 2.501 TRUE 1.03 "HiC_scaffold_14" 21002338 345023051 346668668 7.83539908747302 "5" "Autosome"
"3040" "ls_swe" 14 4351 2492926 2.501 TRUE 2.97 "HiC_scaffold_14" 21002338 345023051 347515977 11.8697546911206 "4" "Autosome"
"3041" "ls_swe" 14 4354 2497433 2.501 TRUE 2.97 "HiC_scaffold_14" 21002338 345023051 347520484 11.8912142067231 "4" "Autosome"
"3042" "ls_swe" 14 4359 3068356 2.501 TRUE 4.24 "HiC_scaffold_14" 21002338 345023051 348091407 14.6095925129859 "4" "Autosome"
"3043" "ls_swe" 14 4364 3075343 4.167 TRUE 4.25 "HiC_scaffold_14" 21002338 345023051 348098394 14.6428602377507 "4" "Autosome"
"3044" "ls_swe" 14 4367 3399173 4.167 TRUE 6.15 "HiC_scaffold_14" 21002338 345023051 348422224 16.1847361946084 "4" "Autosome"
"3045" "ls_swe" 14 4372 3583179 4.167 TRUE 4.85 "HiC_scaffold_14" 21002338 345023051 348606230 17.0608577006998 "4" "Autosome"
"3046" "ls_swe" 14 4376 3590649 8.795 TRUE 5.12 "HiC_scaffold_14" 21002338 345023051 348613700 17.0964251694264 "4" "Autosome"
"3047" "ls_swe" 14 4379 3824085 12.225 TRUE 4.99 "HiC_scaffold_14" 21002338 345023051 348847136 18.2079014250699 "4" "Autosome"
"3048" "ls_swe" 14 4381 3851631 12.78 TRUE 4.95 "HiC_scaffold_14" 21002338 345023051 348874682 18.3390582515147 "4" "Autosome"
"3049" "ls_swe" 14 4385 4701976 12.78 TRUE 2.92 "HiC_scaffold_14" 21002338 345023051 349725027 22.3878693886366 "3" "Autosome"
"3050" "ls_swe" 14 4388 4858617 12.78 TRUE 1.71 "HiC_scaffold_14" 21002338 345023051 349881668 23.1336958770971 "3" "Autosome"
"3051" "ls_swe" 14 4390 4931504 12.78 TRUE 1.39 "HiC_scaffold_14" 21002338 345023051 349954555 23.4807381921003 "3" "Autosome"
"3052" "ls_swe" 14 4391 5284248 12.78 TRUE 2.1 "HiC_scaffold_14" 21002338 345023051 350307299 25.1602845359407 "3" "Autosome"
"3053" "ls_swe" 14 4393 5463627 12.78 TRUE 1.49 "HiC_scaffold_14" 21002338 345023051 350486678 26.0143751614701 "3" "Autosome"
"3054" "ls_swe" 14 4401 5488891 14.466 TRUE 2.18 "HiC_scaffold_14" 21002338 345023051 350511942 26.1346665309357 "3" "Autosome"
"3055" "ls_swe" 14 4407 5957612 15.022 TRUE 1.61 "HiC_scaffold_14" 21002338 345023051 350980663 28.3664228239732 "3" "Autosome"
"3056" "ls_swe" 14 4408 6008592 15.022 TRUE 1.65 "HiC_scaffold_14" 21002338 345023051 351031643 28.6091577042518 "3" "Autosome"
"3057" "ls_swe" 14 4411 6184295 16.139 TRUE 1.53 "HiC_scaffold_14" 21002338 345023051 351207346 29.445745516523 "3" "Autosome"
"3058" "ls_swe" 14 4426 7767988 16.139 TRUE 1.22 "HiC_scaffold_14" 21002338 345023051 352791039 36.9863012394144 "2" "Autosome"
"3059" "ls_swe" 14 4431 7805414 17.824 TRUE 1.08 "HiC_scaffold_14" 21002338 345023051 352828465 37.1645004475216 "2" "Autosome"
"3060" "ls_swe" 14 4434 8202673 17.824 TRUE 1.26 "HiC_scaffold_14" 21002338 345023051 353225724 39.0559993844495 "2" "Autosome"
"3061" "ls_swe" 14 4453 9172990 18.942 TRUE 0.65 "HiC_scaffold_14" 21002338 345023051 354196041 43.676042162544 "1" "Autosome"
"3062" "ls_swe" 14 4454 9595484 19.497 TRUE 3.25 "HiC_scaffold_14" 21002338 345023051 354618535 45.6876943890723 "1" "Autosome"
"3063" "ls_swe" 14 4455 9725317 19.497 TRUE 3.02 "HiC_scaffold_14" 21002338 345023051 354748368 46.3058779455887 "1" "Autosome"
"3064" "ls_swe" 14 4456 10192780 20.053 TRUE 4.63 "HiC_scaffold_14" 21002338 345023051 355215831 48.5316444293012 "1" "Autosome"
"3065" "ls_swe" 14 4458 10356219 20.608 TRUE 7.04 "HiC_scaffold_14" 21002338 345023051 355379270 49.3098387427152 "1" "Autosome"
"3066" "ls_swe" 14 4463 10377662 22.275 TRUE 7.25 "HiC_scaffold_14" 21002338 345023051 355400713 49.4119368995966 "1" "Autosome"
"3067" "ls_swe" 14 4464 10754426 22.275 TRUE 6.87 "HiC_scaffold_14" 21002338 345023051 355777477 51.2058514628228 "1" "Autosome"
"3068" "ls_swe" 14 4474 11137219 25.634 TRUE 9.03 "HiC_scaffold_14" 21002338 345023051 356160270 53.0284723538875 "1" "Autosome"
"3069" "ls_swe" 14 4480 11221637 30.871 TRUE 8 "HiC_scaffold_14" 21002338 345023051 356244688 53.4304180801204 "1" "Autosome"
"3070" "ls_swe" 14 4484 11460868 31.427 TRUE 8.86 "HiC_scaffold_14" 21002338 345023051 356483919 54.5694865019314 "1" "Autosome"
"3071" "ls_swe" 14 4488 11534061 31.427 TRUE 7.58 "HiC_scaffold_14" 21002338 345023051 356557112 54.9179857975812 "1" "Autosome"
"3072" "ls_swe" 14 4493 11789248 32.544 TRUE 7.17 "HiC_scaffold_14" 21002338 345023051 356812299 56.1330267135021 "1" "Autosome"
"3073" "ls_swe" 14 4494 11793031 36.569 TRUE 7.12 "HiC_scaffold_14" 21002338 345023051 356816082 56.1510389938492 "1" "Autosome"
"3074" "ls_swe" 14 4507 12606693 37.125 TRUE 5.49 "HiC_scaffold_14" 21002338 345023051 357629744 60.0251886242379 "2" "Autosome"
"3075" "ls_swe" 14 4511 12706458 38.242 TRUE 5.82 "HiC_scaffold_14" 21002338 345023051 357729509 60.5002071674116 "2" "Autosome"
"3076" "ls_swe" 14 4516 13114308 41.045 TRUE 5.29 "HiC_scaffold_14" 21002338 345023051 358137359 62.4421338233867 "2" "Autosome"
"3077" "ls_swe" 14 4521 13206540 41.045 TRUE 6.01 "HiC_scaffold_14" 21002338 345023051 358229591 62.88128493123 "2" "Autosome"
"3078" "ls_swe" 14 4526 13662774 44.475 TRUE 7.24 "HiC_scaffold_14" 21002338 345023051 358685825 65.0535859388607 "2" "Autosome"
"3079" "ls_swe" 14 4529 13982543 44.475 TRUE 6.1 "HiC_scaffold_14" 21002338 345023051 359005594 66.5761259532153 "2" "Autosome"
"3080" "ls_swe" 14 4536 14062963 47.905 TRUE 6.11 "HiC_scaffold_14" 21002338 345023051 359086014 66.9590357035488 "2" "Autosome"
"3081" "ls_swe" 14 4538 14656093 50.746 TRUE 5.14 "HiC_scaffold_14" 21002338 345023051 359679144 69.783149856935 "2" "Autosome"
"3082" "ls_swe" 14 4544 14983628 53.007 TRUE 3.81 "HiC_scaffold_14" 21002338 345023051 360006679 71.3426667069162 "3" "Autosome"
"3083" "ls_swe" 14 4549 15025672 53.562 TRUE 3.62 "HiC_scaffold_14" 21002338 345023051 360048723 71.5428539432134 "3" "Autosome"
"3084" "ls_swe" 14 4562 15868891 53.562 TRUE 2.3 "HiC_scaffold_14" 21002338 345023051 360891942 75.5577355244926 "3" "Autosome"
"3085" "ls_swe" 14 4569 16017624 53.562 TRUE 1.59 "HiC_scaffold_14" 21002338 345023051 361040675 76.2659090621244 "3" "Autosome"
"3086" "ls_swe" 14 4570 16124979 54.165 TRUE 1.97 "HiC_scaffold_14" 21002338 345023051 361148030 76.7770664389841 "3" "Autosome"
"3087" "ls_swe" 14 4573 16259699 54.767 TRUE 1.53 "HiC_scaffold_14" 21002338 345023051 361282750 77.4185188334746 "3" "Autosome"
"3088" "ls_swe" 14 4583 16833804 55.37 TRUE 0.69 "HiC_scaffold_14" 21002338 345023051 361856855 80.1520478339126 "4" "Autosome"
"3089" "ls_swe" 14 4589 17230702 55.972 TRUE 1.09 "HiC_scaffold_14" 21002338 345023051 362253753 82.0418279145874 "4" "Autosome"
"3090" "ls_swe" 14 4590 17708623 56.889 TRUE 0.87 "HiC_scaffold_14" 21002338 345023051 362731674 84.317388854517 "4" "Autosome"
"3091" "ls_swe" 14 4592 19204163 56.889 TRUE 0.14 "HiC_scaffold_14" 21002338 345023051 364227214 91.4382151168122 "5" "Autosome"
"3092" "ls_swe" 14 4603 20875428 56.889 TRUE NA "HiC_scaffold_14" 21002338 345023051 365898479 99.3957339416212 "5" "Autosome"
"3093" "ls_swe" 15 4605 432172 0 TRUE NA "HiC_scaffold_15" 20771620 366025389 366457561 2.08058880337692 "5" "Autosome"
"3094" "ls_swe" 15 4609 1175269 0 TRUE 1.41 "HiC_scaffold_15" 20771620 366025389 367200658 5.65805170708881 "5" "Autosome"
"3095" "ls_swe" 15 4610 1185401 0 TRUE 1.42 "HiC_scaffold_15" 20771620 366025389 367210790 5.70682979950529 "5" "Autosome"
"3096" "ls_swe" 15 4614 2531222 2.522 TRUE 1.89 "HiC_scaffold_15" 20771620 366025389 368556611 12.1859633480682 "4" "Autosome"
"3097" "ls_swe" 15 4617 2785884 4.188 TRUE 1.99 "HiC_scaffold_15" 20771620 366025389 368811273 13.4119726819574 "4" "Autosome"
"3098" "ls_swe" 15 4618 2874559 4.188 TRUE 1.76 "HiC_scaffold_15" 20771620 366025389 368899948 13.8388772758215 "4" "Autosome"
"3099" "ls_swe" 15 4622 3593033 4.188 TRUE 2.07 "HiC_scaffold_15" 20771620 366025389 369618422 17.2977986310167 "4" "Autosome"
"3100" "ls_swe" 15 4633 3598896 4.188 TRUE 2.09 "HiC_scaffold_15" 20771620 366025389 369624285 17.3260246432392 "4" "Autosome"
"3101" "ls_swe" 15 4635 3979039 4.188 TRUE 2.82 "HiC_scaffold_15" 20771620 366025389 370004428 19.1561322612295 "4" "Autosome"
"3102" "ls_swe" 15 4640 4137834 6.189 TRUE 3.7 "HiC_scaffold_15" 20771620 366025389 370163223 19.9206128361678 "4" "Autosome"
"3103" "ls_swe" 15 4643 4205222 6.189 TRUE 2.98 "HiC_scaffold_15" 20771620 366025389 370230611 20.2450362561996 "3" "Autosome"
"3104" "ls_swe" 15 4656 4280042 6.847 TRUE 3.72 "HiC_scaffold_15" 20771620 366025389 370305431 20.6052392639573 "3" "Autosome"
"3105" "ls_swe" 15 4657 4331665 6.847 TRUE 3.28 "HiC_scaffold_15" 20771620 366025389 370357054 20.8537658593793 "3" "Autosome"
"3106" "ls_swe" 15 4658 4424943 6.847 TRUE 2.87 "HiC_scaffold_15" 20771620 366025389 370450332 21.3028304966103 "3" "Autosome"
"3107" "ls_swe" 15 4664 4532063 7.964 TRUE 3.28 "HiC_scaffold_15" 20771620 366025389 370557452 21.8185341345547 "3" "Autosome"
"3108" "ls_swe" 15 4665 4534665 7.964 TRUE 3.26 "HiC_scaffold_15" 20771620 366025389 370560054 21.8310608416676 "3" "Autosome"
"3109" "ls_swe" 15 4667 4797177 7.964 TRUE 3.38 "HiC_scaffold_15" 20771620 366025389 370822566 23.0948621243793 "3" "Autosome"
"3110" "ls_swe" 15 4683 5369880 7.964 TRUE 3.85 "HiC_scaffold_15" 20771620 366025389 371395269 25.8520038398546 "3" "Autosome"
"3111" "ls_swe" 15 4687 5465018 8.519 TRUE 4.38 "HiC_scaffold_15" 20771620 366025389 371490407 26.310023002539 "3" "Autosome"
"3112" "ls_swe" 15 4690 5498218 10.78 TRUE 4.4 "HiC_scaffold_15" 20771620 366025389 371523607 26.4698564676226 "3" "Autosome"
"3113" "ls_swe" 15 4691 5642198 12.465 TRUE 4.66 "HiC_scaffold_15" 20771620 366025389 371667587 27.1630137658979 "3" "Autosome"
"3114" "ls_swe" 15 4693 5642542 12.465 TRUE 4.66 "HiC_scaffold_15" 20771620 366025389 371667931 27.1646698716807 "3" "Autosome"
"3115" "ls_swe" 15 4700 5969193 12.465 TRUE 4.61 "HiC_scaffold_15" 20771620 366025389 371994582 28.7372530404465 "3" "Autosome"
"3116" "ls_swe" 15 4706 6427841 16.49 TRUE 5.29 "HiC_scaffold_15" 20771620 366025389 372453230 30.9453042179666 "2" "Autosome"
"3117" "ls_swe" 15 4708 6895958 16.49 TRUE 3.65 "HiC_scaffold_15" 20771620 366025389 372921347 33.1989416328625 "2" "Autosome"
"3118" "ls_swe" 15 4711 7075936 16.49 TRUE 3.24 "HiC_scaffold_15" 20771620 366025389 373101325 34.0654026984896 "2" "Autosome"
"3119" "ls_swe" 15 4718 7256856 19.888 TRUE 3.23 "HiC_scaffold_15" 20771620 366025389 373282245 34.9363987979753 "2" "Autosome"
"3120" "ls_swe" 15 4721 7644787 19.888 TRUE 2.32 "HiC_scaffold_15" 20771620 366025389 373670176 36.8039998806063 "2" "Autosome"
"3121" "ls_swe" 15 4728 8065536 19.888 TRUE 2.3 "HiC_scaffold_15" 20771620 366025389 374090925 38.8295953806203 "2" "Autosome"
"3122" "ls_swe" 15 4739 9247172 22.148 TRUE 1.75 "HiC_scaffold_15" 20771620 366025389 375272561 44.5182994874738 "1" "Autosome"
"3123" "ls_swe" 15 4746 9310485 22.148 TRUE 1.98 "HiC_scaffold_15" 20771620 366025389 375335874 44.8231047939448 "1" "Autosome"
"3124" "ls_swe" 15 4750 9531471 22.704 TRUE 1.3 "HiC_scaffold_15" 20771620 366025389 375556860 45.8869890745161 "1" "Autosome"
"3125" "ls_swe" 15 4759 9708778 22.704 TRUE 2.2 "HiC_scaffold_15" 20771620 366025389 375734167 46.7405912490215 "1" "Autosome"
"3126" "ls_swe" 15 4772 10131935 23.821 TRUE 1.93 "HiC_scaffold_15" 20771620 366025389 376157324 48.777779489515 "1" "Autosome"
"3127" "ls_swe" 15 4776 10206386 23.821 TRUE 2.81 "HiC_scaffold_15" 20771620 366025389 376231775 49.136206034965 "1" "Autosome"
"3128" "ls_swe" 15 4781 11125036 24.938 TRUE 5 "HiC_scaffold_15" 20771620 366025389 377150425 53.5588268993945 "1" "Autosome"
"3129" "ls_swe" 15 4791 11356124 24.938 TRUE 4.93 "HiC_scaffold_15" 20771620 366025389 377381513 54.6713448445523 "1" "Autosome"
"3130" "ls_swe" 15 4792 11397291 28.368 TRUE 5.27 "HiC_scaffold_15" 20771620 366025389 377422680 54.869533526995 "1" "Autosome"
"3131" "ls_swe" 15 4795 11590674 30.054 TRUE 5.31 "HiC_scaffold_15" 20771620 366025389 377616063 55.80052976128 "1" "Autosome"
"3132" "ls_swe" 15 4799 11674738 30.054 TRUE 6.1 "HiC_scaffold_15" 20771620 366025389 377700127 56.2052357976893 "1" "Autosome"
"3133" "ls_swe" 15 4802 11714767 31.171 TRUE 5.52 "HiC_scaffold_15" 20771620 366025389 377740156 56.397945851118 "1" "Autosome"
"3134" "ls_swe" 15 4811 12191817 32.857 TRUE 5.84 "HiC_scaffold_15" 20771620 366025389 378217206 58.6945890594956 "1" "Autosome"
"3135" "ls_swe" 15 4814 12212527 37.384 TRUE 5.61 "HiC_scaffold_15" 20771620 366025389 378237916 58.794292404733 "1" "Autosome"
"3136" "ls_swe" 15 4817 12523619 37.384 TRUE 7.19 "HiC_scaffold_15" 20771620 366025389 378549008 60.2919704866544 "2" "Autosome"
"3137" "ls_swe" 15 4822 12914229 38.501 TRUE 5.02 "HiC_scaffold_15" 20771620 366025389 378939618 62.172468974495 "2" "Autosome"
"3138" "ls_swe" 15 4833 13412260 39.057 TRUE 2.43 "HiC_scaffold_15" 20771620 366025389 379437649 64.57012019284 "2" "Autosome"
"3139" "ls_swe" 15 4835 13763692 40.174 TRUE 4.11 "HiC_scaffold_15" 20771620 366025389 379789081 66.26200556336 "2" "Autosome"
"3140" "ls_swe" 15 4840 14570617 43.016 TRUE 4.12 "HiC_scaffold_15" 20771620 366025389 380596006 70.1467531179561 "3" "Autosome"
"3141" "ls_swe" 15 4846 14639766 44.701 TRUE 4.27 "HiC_scaffold_15" 20771620 366025389 380665155 70.4796544516027 "3" "Autosome"
"3142" "ls_swe" 15 4853 15242784 47.504 TRUE 4.92 "HiC_scaffold_15" 20771620 366025389 381268173 73.3827404891867 "3" "Autosome"
"3143" "ls_swe" 15 4856 15388414 48.06 TRUE 4.09 "HiC_scaffold_15" 20771620 366025389 381413803 74.0838413181062 "3" "Autosome"
"3144" "ls_swe" 15 4860 15407111 48.615 TRUE 4.11 "HiC_scaffold_15" 20771620 366025389 381432500 74.1738535559576 "3" "Autosome"
"3145" "ls_swe" 15 4865 16435525 51.457 TRUE 3.1 "HiC_scaffold_15" 20771620 366025389 382460914 79.1249069644062 "3" "Autosome"
"3146" "ls_swe" 15 4867 16466194 53.143 TRUE 2.59 "HiC_scaffold_15" 20771620 366025389 382491583 79.2725555349077 "3" "Autosome"
"3147" "ls_swe" 15 4870 16603812 54.26 TRUE 2.91 "HiC_scaffold_15" 20771620 366025389 382629201 79.9350845047233 "3" "Autosome"
"3148" "ls_swe" 15 4881 17301350 54.26 TRUE 2.4 "HiC_scaffold_15" 20771620 366025389 383326739 83.2932144916959 "4" "Autosome"
"3149" "ls_swe" 15 4883 17304565 54.26 TRUE 2.41 "HiC_scaffold_15" 20771620 366025389 383329954 83.3086923407996 "4" "Autosome"
"3150" "ls_swe" 15 4885 17462995 54.26 TRUE 2.24 "HiC_scaffold_15" 20771620 366025389 383488384 84.0714157104742 "4" "Autosome"
"3151" "ls_swe" 15 4886 17838044 54.26 TRUE 2.08 "HiC_scaffold_15" 20771620 366025389 383863433 85.8769994829484 "4" "Autosome"
"3152" "ls_swe" 15 4888 18106110 54.862 TRUE 1.86 "HiC_scaffold_15" 20771620 366025389 384131499 87.1675391712346 "4" "Autosome"
"3153" "ls_swe" 15 4890 18212118 54.862 TRUE 1.86 "HiC_scaffold_15" 20771620 366025389 384237507 87.677889350951 "4" "Autosome"
"3154" "ls_swe" 15 4897 18730901 57.956 TRUE 1.58 "HiC_scaffold_15" 20771620 366025389 384756290 90.1754461134952 "5" "Autosome"
"3155" "ls_swe" 15 4899 18747362 57.956 TRUE 1.57 "HiC_scaffold_15" 20771620 366025389 384772751 90.2546936637585 "5" "Autosome"
"3156" "ls_swe" 15 4900 19024263 57.956 TRUE 1.49 "HiC_scaffold_15" 20771620 366025389 385049652 91.5877673479488 "5" "Autosome"
"3157" "ls_swe" 15 4908 19607952 57.956 TRUE NA "HiC_scaffold_15" 20771620 366025389 385633341 94.3977985347315 "5" "Autosome"
"3158" "ls_swe" 16 4921 827205 0 TRUE NA "HiC_scaffold_16" 20354528 386797009 387624214 4.06398517322534 "5" "Autosome"
"3159" "ls_swe" 16 4925 1750387 3.705 TRUE 7.1 "HiC_scaffold_16" 20354528 386797009 388547396 8.59949687853238 "5" "Autosome"
"3160" "ls_swe" 16 4926 1856149 4.505 TRUE 6.91 "HiC_scaffold_16" 20354528 386797009 388653158 9.11909625219509 "5" "Autosome"
"3161" "ls_swe" 16 4932 2089946 4.505 TRUE 6.49 "HiC_scaffold_16" 20354528 386797009 388886955 10.2677202831724 "4" "Autosome"
"3162" "ls_swe" 16 4934 2352074 8.143 TRUE 5.99 "HiC_scaffold_16" 20354528 386797009 389149083 11.5555320172494 "4" "Autosome"
"3163" "ls_swe" 16 4935 2489483 10.404 TRUE 5.73 "HiC_scaffold_16" 20354528 386797009 389286492 12.2306103094113 "4" "Autosome"
"3164" "ls_swe" 16 4937 2884991 12.089 TRUE 5.42 "HiC_scaffold_16" 20354528 386797009 389682000 14.1737062141652 "4" "Autosome"
"3165" "ls_swe" 16 4943 3254941 16.114 TRUE 4.28 "HiC_scaffold_16" 20354528 386797009 390051950 15.9912379201326 "4" "Autosome"
"3166" "ls_swe" 16 4948 3303521 16.114 TRUE 4.18 "HiC_scaffold_16" 20354528 386797009 390100530 16.22990717348 "4" "Autosome"
"3167" "ls_swe" 16 4960 4819404 16.114 TRUE 0.7 "HiC_scaffold_16" 20354528 386797009 391616413 23.6773065924201 "3" "Autosome"
"3168" "ls_swe" 16 4962 5282142 16.114 TRUE 1.17 "HiC_scaffold_16" 20354528 386797009 392079151 25.9506975548635 "3" "Autosome"
"3169" "ls_swe" 16 4966 5422946 18.956 TRUE 1.39 "HiC_scaffold_16" 20354528 386797009 392219955 26.6424551824538 "3" "Autosome"
"3170" "ls_swe" 16 4970 7233041 18.956 TRUE 2.75 "HiC_scaffold_16" 20354528 386797009 394030050 35.5352921964096 "2" "Autosome"
"3171" "ls_swe" 16 4978 8031472 22.386 TRUE 4.49 "HiC_scaffold_16" 20354528 386797009 394828481 39.457913246625 "2" "Autosome"
"3172" "ls_swe" 16 4991 8252216 25.202 TRUE 4.32 "HiC_scaffold_16" 20354528 386797009 395049225 40.5424090403865 "1" "Autosome"
"3173" "ls_swe" 16 4993 8257435 25.757 TRUE 4.27 "HiC_scaffold_16" 20354528 386797009 395054444 40.5680495268669 "1" "Autosome"
"3174" "ls_swe" 16 4995 9093107 27.443 TRUE 4.73 "HiC_scaffold_16" 20354528 386797009 395890116 44.6736323239723 "1" "Autosome"
"3175" "ls_swe" 16 4999 9537042 27.998 TRUE 5.66 "HiC_scaffold_16" 20354528 386797009 396334051 46.8546458065743 "1" "Autosome"
"3176" "ls_swe" 16 5005 9985116 27.998 TRUE 6.14 "HiC_scaffold_16" 20354528 386797009 396782125 49.055993830955 "1" "Autosome"
"3177" "ls_swe" 16 5009 10133447 33.236 TRUE 8.39 "HiC_scaffold_16" 20354528 386797009 396930456 49.78473094537 "1" "Autosome"
"3178" "ls_swe" 16 5015 10307798 33.236 TRUE 9.55 "HiC_scaffold_16" 20354528 386797009 397104807 50.6413020238052 "1" "Autosome"
"3179" "ls_swe" 16 5022 10487469 36.633 TRUE 9.67 "HiC_scaffold_16" 20354528 386797009 397284478 51.5240097928088 "1" "Autosome"
"3180" "ls_swe" 16 5025 10830811 37.189 TRUE 5.9 "HiC_scaffold_16" 20354528 386797009 397627820 53.2108187426405 "1" "Autosome"
"3181" "ls_swe" 16 5026 10941001 41.816 TRUE 5.06 "HiC_scaffold_16" 20354528 386797009 397738010 53.7521724895807 "1" "Autosome"
"3182" "ls_swe" 16 5027 12600436 42.934 TRUE 3.09 "HiC_scaffold_16" 20354528 386797009 399397445 61.9048302176302 "2" "Autosome"
"3183" "ls_swe" 16 5030 12646944 42.934 TRUE 3.1 "HiC_scaffold_16" 20354528 386797009 399443953 62.1333199178089 "2" "Autosome"
"3184" "ls_swe" 16 5032 13167823 43.489 TRUE 3.94 "HiC_scaffold_16" 20354528 386797009 399964832 64.6923524829463 "2" "Autosome"
"3185" "ls_swe" 16 5035 13177763 44.606 TRUE 3.98 "HiC_scaffold_16" 20354528 386797009 399974772 64.7411868258502 "2" "Autosome"
"3186" "ls_swe" 16 5044 13917268 46.292 TRUE 5.42 "HiC_scaffold_16" 20354528 386797009 400714277 68.3743096376394 "2" "Autosome"
"3187" "ls_swe" 16 5046 14342745 52.147 TRUE 7.64 "HiC_scaffold_16" 20354528 386797009 401139754 70.4646405949575 "3" "Autosome"
"3188" "ls_swe" 16 5048 14851662 55.577 TRUE 5.14 "HiC_scaffold_16" 20354528 386797009 401648671 72.9649049096103 "3" "Autosome"
"3189" "ls_swe" 16 5051 15173146 55.577 TRUE 4.24 "HiC_scaffold_16" 20354528 386797009 401970155 74.5443274341709 "3" "Autosome"
"3190" "ls_swe" 16 5055 15188397 55.577 TRUE 4.43 "HiC_scaffold_16" 20354528 386797009 401985406 74.6192542514373 "3" "Autosome"
"3191" "ls_swe" 16 5056 15416956 57.837 TRUE 3.57 "HiC_scaffold_16" 20354528 386797009 402213965 75.7421444506107 "3" "Autosome"
"3192" "ls_swe" 16 5072 17085785 57.837 TRUE 0.93 "HiC_scaffold_16" 20354528 386797009 403882794 83.9409540717427 "4" "Autosome"
"3193" "ls_swe" 16 5075 17110745 57.837 TRUE 1.07 "HiC_scaffold_16" 20354528 386797009 403907754 84.0635803492962 "4" "Autosome"
"3194" "ls_swe" 16 5077 17390612 57.837 TRUE 1.16 "HiC_scaffold_16" 20354528 386797009 404187621 85.438542225101 "4" "Autosome"
"3195" "ls_swe" 16 5079 17448082 58.392 TRUE 1.26 "HiC_scaffold_16" 20354528 386797009 404245091 85.7208872640034 "4" "Autosome"
"3196" "ls_swe" 16 5086 17554998 58.392 TRUE 1.14 "HiC_scaffold_16" 20354528 386797009 404352007 86.2461561378382 "4" "Autosome"
"3197" "ls_swe" 16 5087 17580913 58.392 TRUE 1.13 "HiC_scaffold_16" 20354528 386797009 404377922 86.3734742461235 "4" "Autosome"
"3198" "ls_swe" 16 5090 17721416 59.05 TRUE 1.28 "HiC_scaffold_16" 20354528 386797009 404518425 87.0637530872738 "4" "Autosome"
"3199" "ls_swe" 16 5092 17950517 59.05 TRUE 1.04 "HiC_scaffold_16" 20354528 386797009 404747526 88.1893060846216 "4" "Autosome"
"3200" "ls_swe" 16 5097 19061958 59.775 TRUE 0.36 "HiC_scaffold_16" 20354528 386797009 405858967 93.6497176451353 "5" "Autosome"
"3201" "ls_swe" 16 5103 19390773 59.775 TRUE 0.14 "HiC_scaffold_16" 20354528 386797009 406187782 95.2651567258155 "5" "Autosome"
"3202" "ls_swe" 16 5111 20148093 59.775 TRUE NA "HiC_scaffold_16" 20354528 386797009 406945102 98.9858030606261 "5" "Autosome"
"3203" "ls_swe" 17 5120 347923 0 TRUE NA "HiC_scaffold_17" 19406976 407151537 407499460 1.79277286682892 "5" "Autosome"
"3204" "ls_swe" 17 5127 1168853 0 TRUE 0.19 "HiC_scaffold_17" 19406976 407151537 408320390 6.02284972166709 "5" "Autosome"
"3205" "ls_swe" 17 5130 1651760 0 TRUE 0.58 "HiC_scaffold_17" 19406976 407151537 408803297 8.51116629401716 "5" "Autosome"
"3206" "ls_swe" 17 5133 1900685 0 TRUE 0.76 "HiC_scaffold_17" 19406976 407151537 409052222 9.79382362301061 "5" "Autosome"
"3207" "ls_swe" 17 5135 2014930 0 TRUE 0.85 "HiC_scaffold_17" 19406976 407151537 409166467 10.3825036935172 "4" "Autosome"
"3208" "ls_swe" 17 5136 2102302 1.117 TRUE 0.93 "HiC_scaffold_17" 19406976 407151537 409253839 10.8327129378632 "4" "Autosome"
"3209" "ls_swe" 17 5138 2236323 1.117 TRUE 1.06 "HiC_scaffold_17" 19406976 407151537 409387860 11.5232945101803 "4" "Autosome"
"3210" "ls_swe" 17 5139 2969233 1.117 TRUE 1.56 "HiC_scaffold_17" 19406976 407151537 410120770 15.299823115152 "4" "Autosome"
"3211" "ls_swe" 17 5142 3160700 1.673 TRUE 1.81 "HiC_scaffold_17" 19406976 407151537 410312237 16.2864116490895 "4" "Autosome"
"3212" "ls_swe" 17 5148 3407085 2.228 TRUE 2.2 "HiC_scaffold_17" 19406976 407151537 410558622 17.5559809008884 "4" "Autosome"
"3213" "ls_swe" 17 5154 3407998 2.784 TRUE 2.19 "HiC_scaffold_17" 19406976 407151537 410559535 17.5606853947776 "4" "Autosome"
"3214" "ls_swe" 17 5159 3558529 3.34 TRUE 2.38 "HiC_scaffold_17" 19406976 407151537 410710066 18.336339468859 "4" "Autosome"
"3215" "ls_swe" 17 5160 3684606 3.34 TRUE 2.69 "HiC_scaffold_17" 19406976 407151537 410836143 18.9859873068323 "4" "Autosome"
"3216" "ls_swe" 17 5167 3831703 3.34 TRUE 2.92 "HiC_scaffold_17" 19406976 407151537 410983240 19.7439467127697 "4" "Autosome"
"3217" "ls_swe" 17 5169 3998364 3.34 TRUE 3 "HiC_scaffold_17" 19406976 407151537 411149901 20.6027152298225 "3" "Autosome"
"3218" "ls_swe" 17 5171 4164240 3.34 TRUE 2.89 "HiC_scaffold_17" 19406976 407151537 411315777 21.4574388096322 "3" "Autosome"
